char,source,text,keywords,context,count,cluster
thrall,PDFs/lord_clans.pdf,"—”
“Blackmoore,”	hissed	Thrall.	“I	should	have	known	he	would	be	able	to	find
me.”
There	was	a	loud	clanging	and	all	the	orcs	turned	toward	the	large	tower.	“We
are	to	line	up,”	said	the	female.	“Although	it	is	not	the	usual	time	for	counting.”
“They	want	you,	Thrall,”	said	Kelgar.	“But	they	won’t	find	you.	You	will	have
to	go	now.	The	guards	will	be	distracted	at	the	thought	of	the	commander
coming.	I	will	create	a	diversion.	The	least	guarded	area	is	at	the	end	of	the
camp.	We	all	are	coming	t",['freedom'],,1,0
thrall,PDFs/lord_clans.pdf,"NINE
T
hrall	had	never	been	so	exhausted	or	hungry	in	his	life.	But	freedom	tasted
sweeter	than	the	meat	he	had	been	fed,	and	felt	more	restful	than	the	straw	upon
which	he	had	slept	as	Blackmoore’s	prisoner	at	Durnholde.	He	was	unable	to
catch	the	coneys	and	squirrels	that	flitted	through	the	forest,	and	wished	that
somehow	survival	skills	had	been	taught	to	him	along	with	battle	histories	and
the	nature	of	art.	Because	it	was	autumn,	there	were	ripe	fruits	on	the	trees,	and
he	quickly	became	a",['freedom'],hungry in his life. But freedom tasted sweeter than the meat,1,1
thrall,PDFs/lord_clans.pdf,"Thrall	whirled.	Anger	filled	him,	and	he	tried	to	temper	it,	but	to	little	avail.	“I
was	a	thing,	a	piece	of	property.	Do	you	think	I	benefited	from	my	sweat	and
blood	shed	in	the	ring?	Blackmoore	hauled	in	gold	coins	while	I	was	kept	in	a
cell,	brought	out	for	his	amusement.	The	scars	on	my	body	are	not	visible,	I
realize	that	now.	But	the	only	reason	I	was	healed	was	so	that	I	could	go	back	in
the	ring	and	fight	again	to	enrich	my	master.	There	are	scars	you	cannot	see	that
run	much	deeper.	I	",['power'],,1,0
thrall,PDFs/lord_clans.pdf,"TEN
F
or	the	briefest	of	moments,	Thrall	was	caught	off	guard.	Then	years	of
training	took	over.	While	he	had	no	desire	to	fight	his	own	people,	he	was	able	to
quickly	regard	them	as	combatants	in	the	ring	and	react	accordingly.	As	one	of
them	charged,	Thrall	swiftly	dodged	and	then	reached	upward,	snatching	the
huge	battle-ax	from	the	orc’s	hands.	In	the	same	fluid	motion,	he	swung.	The
blow	bit	deeply,	but	the	armor	deflected	most	of	the	strike.	The	orc	cried	out	and
stumbled	to	his	feet,	clut",['power'],,1,0
thrall,PDFs/lord_clans.pdf,"ELEVEN
T
hrall	had	never	known	such	joy.	For	the	next	several	days,	he	feasted	with	the
Warsong	clan,	sang	their	fierce	battle	chants	and	songs,	and	learned	at
Hellscream’s	feet.
Far	from	being	the	mindless	killing	machines	the	books	had	painted	them,
Thrall	learned	that	the	orcs	were	of	a	noble	race.	They	were	masters	on	the
battlefield,	and	had	been	known	to	revel	in	the	spray	of	blood	and	the	crack	of
bone,	but	their	culture	was	a	rich,	elaborate	one.	Hellscream	spoke	of	a	time
when	each	clan",['power'],,1,0
thrall,PDFs/lord_clans.pdf,"“The	warlock’s	way	was	quicker,”	said	Grom.	“More	effective,	or	so	it
seemed.	But	there	comes	a	time	when	a	price	must	be	paid,	and	sometimes,	it	is
dear	indeed.”
Thrall	learned	that	he	was	not	the	only	one	appalled	by	the	peculiar	lethargy
demonstrated	by	the	vast	majority	of	orcs,	now	languishing	apathetically	in	the
internment	camps.
“No	one	can	explain	it,”	said	Hellscream,	“but	it	claimed	nearly	all	of	us,	one
by	one.	We	thought	it	some	kind	of	illness	at	first,	but	it	does	not	kill	and	it	",['power'],,1,0
thrall,PDFs/lord_clans.pdf,"Thrall	willingly	obliged,	pleased	to	be	of	some	help.	He	described	the	camp,
the	orcs,	the	guards,	and	the	security	measures	in	as	much	detail	as	he	could.
Hellscream	listened	intently,	now	and	then	interrupting	with	a	question	or	asking
him	to	elaborate.	When	
Thrall	was	finished,	Hellscream	was	silent	for	a
moment.
“It	is	well,”	he	said	at	last.	“The	humans	are	lulled	into	a	sense	of	safety	by
our	shameful	lack	of	honor.	We	can	use	this	to	our	advantage.	It	has	long	been	a
dream	of	mine,	Thral",['freedom'],,1,0
thrall,PDFs/lord_clans.pdf,"the	Alliance	had	disappeared	like	morning	mist	under	a	harsh	sun.	What	then
would	become	of	Aedelas	Blackmoore?	Bad	enough	that	he	had	to	overcome	the
stigma	of	his	father’s	name	and	prove	himself	a	dozen	times	over,	whereas	lesser
men	were	accepted	at	face	value.	They	had	told	him,	of	course,	that	his	present
position	was	an	honor,	one	he	had	richly	earned.	But	he	was	far	from	the	seat	of
power,	and	out	of	sight	meant	out	of	mind.	Who	in	any	real	position	of	power
thought	of	Blackmoore?	No	one,",['power'],"in any real position of power thought of Blackmoore? No one, | far from the seat of power, and out of sight meant",1,1
thrall,PDFs/lord_clans.pdf,"orcs	speaking	in	the	human	tongue,	because	the	large	orc	could	not	understand
the	language	of	his	fellows.”
Blackmoore	nodded.	It	all	rang	true	with	what	he	knew	Thrall	to	be,	versus
what	the	populace	assumed	Thrall	would	be.	Plus,	a	young	boy	wouldn’t	likely
be	clever	enough	to	realize	that	Thrall	didn’t	know	much	orcish.
By	the	Light	.	.	.	maybe	they	would	find	him.
There	had	been	another	rumor	as	to	Thrall’s	whereabouts,	and	once	again,
Blackmoore	had	left	Durnholde	to	follow	up	on	it.	Tareth",['freedom'],,1,0
thrall,PDFs/lord_clans.pdf,"rose	and	strolled	to	the	tree	where	she	had	told	Thrall	to	hide	the	necklace	she’d
given	him.	Peering	down	into	its	blackened	depths,	she	saw	no	glint	of	silver.
She	was	relieved	and	saddened	at	the	same	time.	Taretha	desperately	missed
writing	to	Thrall	and	hearing	his	kind,	wise	replies.
If	only	the	rest	of	her	people	felt	that	way.	Couldn’t	they	see	that	the	orcs	were
not	a	threat	anymore?	Couldn’t	they	understand	that	with	education	and	a	little
bit	of	respect,	they	could	be	valuable	allies	",['freedom'],,1,0
thrall,PDFs/lord_clans.pdf,"“I	didn’t	give	you	leave	to	rise,”	said	Drek’Thar.	“Answer	my	question,
stranger,	or	I	may	reconsider	our	offer	of	hospitality.”
Gazing	at	the	elder	with	new	respect,	Thrall	said,	“My	name	is	Thrall.”
Drek’Thar	spat.	“Thrall!	A	human	word,	and	a	word	of	subjugation	at	that.”
“Yes,”	said	Thrall,	“a	word	that	means	slave	in	their	tongue.	But	I	am	a	thrall
no	longer,	though	I	keep	the	name	to	prick	myself	to	my	duties.	I	have	escaped
my	
chains	and	desire	to	find	out	my	true	history.”	Without	think",['power'],,1,0
thrall,PDFs/lord_clans.pdf,"weapons,	the	most	onerous	chores	and	tasks.	He	accepted	this	humbly,
recognizing	it	for	what	it	was:	an	attempt	to	test	him,	to	make	sure	that	he	had
not	come	to	the	Frostwolves	expecting	to	be	waited	on	like	a	king	.	.	.	like
Blackmoore.
So	he	covered	the	refuse	pits,	skinned	the	animals,	fetched	the	firewood,	and
did	everything	that	was	asked	of	him	without	a	word.	At	least	he	had	the	frost
wolves	to	keep	him	company	in	the	blizzard	this	time.
One	evening,	he	had	asked	Drek’Thar	about	the	link",['power'],,1,1
thrall,PDFs/lord_clans.pdf,"nature	would	ever	respond	to	me	again!”	bellowed	Drek’Thar.	Thrall	wished	he
could	snatch	back	the	words,	but	it	was	too	late.	He	had	obviously	deeply
offended	the	shaman.	“Do	you	understand	nothing?	Have	the	humans	sunk	their
greedy	talons	in	you	so	deeply	that	you	cannot	see	what	lies	at	the	heart	of	a
shaman’s	power?	I	am	granted	these	things	because	I	
ask
,	with	respect	in	my
heart,	and	I	am	willing	to	offer	something	in	return.	I	
request	only	the	barest
needs	for	myself	and	my	people.	At	",['power'],the heart of a shaman’s power? I am granted these things,1,0
thrall,PDFs/lord_clans.pdf,"said.	“It	is	a	sign	that	you	are	ready,	that	you	have	learned	and	understood	all
that	I	
have	to	teach.	Tomorrow,	you	will	undergo	your	initiation.	But	tonight,
come	to	my	cave.	I	have	things	to	say	that	you	must	hear.”
When	darkness	fell,	Thrall	appeared	at	the	cave.	Wise-ear,	Drek’Thar’s	wolf
companion,	whined	happily.	Drek’Thar	waved	Thrall	inside.
“Sit,”	he	ordered.	Thrall	did	so.	Snowsong	went	to	Wise-ear	and	they	touched
noses	before	curling	up	and	quickly	falling	asleep.	“You	have	many	qu",['power'],,1,0
thrall,PDFs/lord_clans.pdf,"the	old	ways,	the	way	of	nature,	and	the	shaman.	They	lusted	only	for	death.	You
have	seen	the	red	fire	in	the	eyes	of	the	orcs	in	the	camps,	Thrall.	By	that	mark,
you	know	that	they	have	been	ruled	by	demon	powers.”
Thrall	gasped.	He	immediately	thought	of	Hellscream’s	bright	scarlet	eyes,	of
how	wasted	Hellscream’s	body	was.	Yet	Hellscream’s	mind	was	his	own.	He	had
acknowledged	the	power	of	mercy,	had	not	given	in	to	either	mad	bloodlust	or
the	dreadful	lethargy	he’d	seen	at	the	camps.	Grom	H",['power'],"have been ruled by demon powers.” Thrall gasped. He immediately thought | own. He had acknowledged the power of mercy, had not given",1,0
thrall,PDFs/lord_clans.pdf,"All	the	other	wolves	joined	in,	and	the	savage,	sweet	chorus	accompanied	Thrall
as	he	went,	alone,	to	meditate.
The	day	passed	more	swiftly	than	he	would	have	expected.	His	mind	was
filled	with	questions,	and	he	was	surprised	when	the	light	changed	and	the	sun,
orange	
against	the	winter	sky,	began	to	move	toward	the	horizon.	He	returned
just	as	its	last	rays	bathed	the	encampment.
Drek’Thar	was	waiting	for	him.	Thrall	noticed	that	Wise-ear	was	nowhere	to
be	seen,	which	was	unusual,	but	he	assum",['power'],,1,0
thrall,PDFs/lord_clans.pdf,"There	was	a	strange	sensation,	almost	as	of	a	warm	chuckle.	
Knowing	the
question	is	part	of	your	test.
Thrall	panicked,	then	calmed	himself,	as	Drek’Thar	had	taught.	A	question
came	calmly	into	his	mind:
Will	you	lend	me	your	strength	and	power	when	I	need	it,	for	the	good	of	the
Clan	and	those	we	would	aid?
Ask
,	came	the	reply.
Thrall	began	to	stamp	his	feet.	He	felt	power	rising	inside	him,	as	he	always
did,	but	for	the	first	time	it	was	not	accompanied	by	bloodlust.	It	was	warm	and
strong	a",['power'],"lend me your strength and power when I need it, for | stamp his feet. He felt power rising inside him, as he",1,0
thrall,PDFs/lord_clans.pdf,"Gently,	he	floated	down,	until	he	felt	the	solid	stone	beneath	his	feet.	Air
caressed	him	with	a	gentle	touch,	then	dissipated.
Power	again	filled	Thrall,	and	this	time	it	was	almost	painful.	Heat	churned	in
his	belly,	and	sweat	popped	out	on	his	green	skin.	He	felt	an	almost
overpowering	desire	to	leap	into	the	nearby	snowbanks.	The	Spirit	of	Fire	was
here,	and	he	asked	for	its	aid.	It	responded.
There	was	a	loud	crackling	overhead,	and	Thrall,	startled	by	the	sound,	looked
up.	Lightning	danced",['power'],"skin. He felt an almost overpowering desire to leap into the | a gentle touch, then dissipated. Power again filled Thrall, and this",1,0
thrall,PDFs/lord_clans.pdf,"you	are	worthy	of	our	aid.
Thrall	couldn’t	breathe.	He	was	overwhelmed	by	the	power	churning	within
and	without	him.	Forcing	his	eyes	to	open,	he	saw	pale	white	shapes	swirling
about	him.	One	was	a	wolf,	the	other	a	goat,	another	an	orc,	and	a	human,	and	a
deer.	He	realized	that	every	living	thing	had	spirits,	and	felt	despair	rise	up	in
him	at	the	thought	of	having	to	sense	and	control	all	of	them.
But	faster	than	he	could	have	dreamed,	the	spirits	filled	and	then	vacated	him.
Thrall	felt	pumme","['power', 'corruption']",He was overwhelmed by the power churning within and without him.,2,0
thrall,PDFs/lord_clans.pdf,"FOURTEEN
W
ith	the	Spirits	of	Earth,	Air,	Fire,	Water	and	the	Wilds	as	his	willing
companions,	Thrall	felt	stronger	and	more	confident	than	ever	in	his	life.	He
worked	together	with	Drek’Thar	to	learn	the	specific	“calls,”	as	the	elder	called
them.	“Warlocks	would	term	them	spells,”	he	told	Thrall,	“but	we	—	shamans
—	term	them	simply	‘calls.’	We	ask,	the	powers	we	work	with	answer.	Or	not,	as
they	will.”
“Have	they	ever	not	answered?”	asked	Thrall.
Drek’Thar	was	silent.	“Yes,”	he	answered	slowl",['power'],"simply ‘calls.’ We ask, the powers we work with answer. Or",1,0
thrall,PDFs/lord_clans.pdf,"“Where	is	Wise-ear?”	he	asked,	to	change	the	subject.
“I	don’t	know.”	Drek’Thar	seemed	singularly	unconcerned.	“He	is	a
companion,	not	a	slave.	He	leaves	when	he	wishes,	returns	when	it	is	his	will.”
As	if	to	reassure	him	that	she	was	not	about	to	go	anywhere,	Snowsong	placed
her	head	on	Thrall’s	knee.	
He	patted	her	head,	bade	his	teacher	good	night,	and
went	to	his	own	cave	to	sleep.
The	days	passed	in	a	routine	fashion.	Thrall	now	spent	most	of	his	time	studying
with	Drek’Thar,	though	on	occa",['sacrifice'],,1,0
